bs,seq,nh,nkv,hd,t_measured_ms
1,104155,4,4,64,40.75021902099252
1,104155,4,4,128,71.40738610178232
1,104155,4,8,64,-1.0
1,104155,4,8,128,-1.0
1,104155,8,1,64,80.14201000332832
1,104155,8,1,128,146.3978160172701
1,104155,8,2,128,143.93698330968618
1,104155,8,4,128,144.0600836649537
1,104155,16,1,128,283.6248273961246
1,104155,16,4,128,285.038935020566
1,104155,32,1,128,558.6836975999177
1,104155,32,8,64,314.7039348259568
1,104155,64,1,128,1114.1240098513665
1,104155,64,8,128,1115.4545042663813
1,104155,128,2,128,2231.2891678884625
1,104990,2,1,64,21.10499469563365
1,104990,2,1,128,37.51753410324454
1,104990,2,2,64,21.092195063829426
1,104990,2,2,128,37.72719297558069
1,104990,2,4,64,-1.0
1,104990,2,4,128,-1.0
1,104990,2,8,64,-1.0
1,104990,2,8,128,-1.0
1,104990,4,1,64,40.58481520041824
1,104990,4,1,128,72.42796616628766
1,104990,4,2,64,40.73930718004704
1,104990,4,2,128,72.83691596239805
1,104990,4,4,64,40.855847764760256
1,104990,4,4,128,73.09550093486905
1,104990,4,8,64,-1.0
1,104990,4,8,128,-1.0
1,104990,8,1,64,81.11590286716819
1,104990,8,1,128,147.56664726883173
1,104990,8,2,64,81.34876098483801
1,104990,8,4,64,81.16527926176786
1,104990,8,4,128,143.6610510572791
1,104990,16,1,128,285.48778081312776
1,104990,16,4,128,287.4321793206036
1,104990,32,1,128,568.510377779603
1,104990,32,8,64,320.78729197382927
1,104990,64,1,128,1132.3297070339322
1,104990,64,8,64,637.6534439623356
1,104990,128,1,128,2263.2944020442665
1,104990,128,8,128,2270.2755690552294
1,108127,32,2,64,338.00049824640155
1,108127,32,4,128,597.1885118633509
1,108127,64,2,64,675.5132656544447
1,108127,64,4,128,1196.2565029971302
1,108127,128,2,64,1350.775318685919
1,108127,128,4,128,2403.716864064336
1,111290,8,4,128,161.0300033353269
1,111290,16,1,128,318.9185173250735
1,111290,16,4,128,319.75846411660314
1,111290,32,1,128,637.7743473276496
1,111290,32,8,64,358.5456060245633
1,111290,64,1,128,1265.36650583148
1,111290,64,8,128,1268.6303909868002
1,111290,128,2,128,2536.413936875761
1,111499,2,1,64,23.840701207518578
1,111499,2,1,128,42.463807854801416
1,111499,2,2,64,23.933179210871455
1,111499,2,2,128,42.36368276178837
1,111499,2,4,64,-1.0
1,111499,2,4,128,-1.0
1,111499,2,8,64,-1.0
1,111499,2,8,128,-1.0
1,111499,4,1,64,46.42313113436103
1,111499,4,1,128,82.24813314154744
1,111499,4,2,64,46.42639495432377
1,111499,4,2,128,82.31686661019921
1,111499,4,4,64,46.37861996889114
1,111499,4,4,128,82.94337894767523
1,111499,4,8,64,-1.0
1,111499,4,8,128,-1.0
1,111499,8,1,64,90.99754085764287
1,111499,8,1,128,161.29001323133707
1,111499,8,2,64,91.0166441462934
1,111499,8,4,64,91.13769745454192
1,111499,8,8,64,91.3127651438117
1,111499,16,1,64,181.32610712200403
1,111499,16,2,128,320.0585530139506
1,111499,16,8,128,322.45673099532723
1,111499,32,2,64,360.6822141446173
1,111499,32,4,128,637.8977983258665
1,111499,64,2,64,718.9606809988618
1,111499,64,4,128,1271.7636041343212
1,111499,128,2,64,1438.3204728364944
1,111499,128,4,128,2560.8571050688624
1,112462,8,4,128,165.38031725212932
1,112462,16,1,128,328.8866658695042
1,112462,16,4,128,326.5493498183787
1,112462,32,1,128,648.3088657259941
1,112462,32,8,64,366.0398763604462
1,112462,64,1,128,1300.1208729110658
1,112462,64,8,64,730.3758268244565
1,112462,128,1,128,2600.2204101532698
1,112462,128,8,128,2601.8638140521944
1,115266,32,2,128,679.9209760501981
1,115266,64,1,64,767.7230178378522
1,115266,64,4,64,767.5600778311491
1,115266,64,8,64,767.9062034003437
1,115266,128,1,128,2735.827391035855
1,115266,128,8,64,1534.514645114541
1,118347,8,2,64,103.36347529664636
1,118347,8,4,64,104.01894617825748
1,118347,8,8,64,103.630059864372
1,118347,16,1,64,205.31781995669007
1,118347,16,2,128,364.6703781560064
1,118347,16,8,128,364.54154876992106
1,118347,32,2,64,406.3110467977822
1,118347,32,4,128,715.5225472524762
1,118347,64,2,64,810.1304140873253
1,118347,64,4,128,1443.9167683012784
1,118347,128,2,64,1620.0422630645337
1,118347,128,4,128,2896.6914461925626
1,118583,8,8,128,183.9902950450778
1,118583,16,2,64,205.0922936759889
1,118583,16,4,64,205.3569918498397
1,118583,16,8,64,204.8543798737228
1,118583,32,1,64,407.8657510690391
1,118583,32,4,64,406.7885531112552
1,118583,32,8,128,722.12601499632
1,118583,64,2,128,1433.1877040676773
1,118583,128,1,64,1625.4500220529735
1,118583,128,4,64,1624.157294165343
1,118583,128,8,64,1624.140270985663
1,122507,8,2,64,110.82960804924367
1,122507,8,4,64,110.90390989556909
1,122507,8,4,128,199.70697816461325
1,122507,16,1,128,387.74449564516544
1,122507,16,4,64,219.09345826134088
1,122507,16,8,128,386.4316018298268
1,122507,32,2,128,770.7143309526145
1,122507,64,1,64,867.8236119449139
1,122507,64,4,64,868.3440997265279
1,122507,64,8,64,868.1807750836015
1,122507,128,1,128,3101.2685508467257
1,122507,128,8,64,1736.3828443922102
1,131072,8,2,64,127.77556199580432
1,131072,8,4,64,127.86506302654745
1,131072,8,8,64,127.87421513348818
1,131072,16,1,128,445.23851480335
1,131072,16,4,128,445.4540619626641
1,131072,32,1,64,498.9807619713247
1,131072,32,4,64,498.3864100649953
1,131072,32,8,128,885.1921409368515
1,131072,64,2,128,1759.9232736974957
1,131072,128,1,64,1984.115593135357
1,131072,128,4,64,1980.839192867279
1,131072,128,8,64,1981.324237305671
2,8397,128,4,64,17.217647284269333
2,8397,128,8,64,17.02427724376321
2,8397,128,8,128,30.968404840677977
2,10446,8,8,64,1.690646167844534
2,10446,16,1,64,3.2910211011767387
2,10446,16,2,64,3.3761709928512573
2,10446,16,2,128,6.0997833497822285
2,10446,16,8,64,3.3242679201066494
2,10446,16,8,128,6.086054723709822
2,10446,32,1,128,12.14155089110136
2,10446,32,4,64,6.606232840567827
2,10446,32,4,128,12.139471247792244
2,10446,64,1,64,13.287696987390518
2,10446,64,2,64,13.177684042602776
2,10446,64,2,128,24.113825988024477
2,10446,64,8,64,13.310224749147892
2,10446,64,8,128,24.13030480965972
2,10446,128,1,128,47.97578603029251
2,10446,128,4,64,26.142959017306566
2,10446,128,4,128,47.972298227250576
2,14267,2,1,64,0.9419280104339124
2,14267,2,1,128,1.4886977151036265
2,14267,2,2,64,0.8651311509311199
2,14267,2,2,128,1.489947084337473
2,14267,2,4,64,-1.0
2,14267,2,4,128,-1.0
2,14267,2,8,64,-1.0
2,14267,2,8,128,-1.0
2,14267,4,1,64,1.468346919864416
2,14267,4,1,128,2.7666501700878143
2,14267,4,2,64,1.636343076825142
2,14267,4,2,128,2.67526088282466
2,14267,4,4,128,2.828120719641447
2,14267,8,1,64,3.1571369618177414
2,14267,8,2,64,3.147057257592678
2,14267,8,4,64,3.129296936094761
2,14267,8,4,128,5.6564658880233765
2,14267,16,1,128,11.290468275547028
2,14267,16,4,64,6.325952243059874
2,14267,16,8,128,11.316386982798576
2,14267,32,2,64,12.463591061532496
2,14267,32,4,64,12.41315994411707
2,14267,32,8,64,12.45050271973014
2,14267,64,1,64,24.56613490357995
2,14267,64,2,128,44.483393896371126
2,14267,64,8,128,44.45881908759475
2,14267,128,2,64,48.61957812681794
2,14267,128,4,64,48.816308844834566
2,14267,128,8,64,48.68143191561103
2,16384,2,1,64,1.042820978909731
2,16384,2,1,128,1.784530933946371
2,16384,2,2,64,1.0367101058363914
2,16384,2,2,128,1.8021953292191029
2,16384,4,1,128,3.6492198705673218
2,16384,4,4,64,2.0620282739400864
2,16384,4,4,128,3.653187770396471
2,16384,8,1,128,7.400806061923504
2,16384,8,4,64,4.026873968541622
2,16384,8,4,128,7.471940014511347
2,16384,16,1,64,8.1108040176332
2,16384,16,2,64,8.134324103593826
2,16384,16,2,128,14.844939112663267
2,16384,16,8,128,14.880649745464323
2,16384,32,2,64,16.131498850882053
2,16384,32,4,64,16.154313925653696
2,16384,32,8,64,16.13296987488866
2,16384,64,1,64,32.081590965390205
2,16384,64,2,128,58.49743727594614
2,16384,64,8,128,58.40207869186997
2,16384,128,2,64,63.306819181889296
2,16384,128,4,64,63.3172201924026
2,16384,128,8,64,63.4301439858973
2,18064,2,1,64,1.3858848251402378
2,18064,2,1,128,2.493952866643667
2,18064,2,2,64,1.418428961187601
2,18064,2,4,64,-1.0
2,18064,2,4,128,-1.0
2,18064,2,8,64,-1.0
2,18064,2,8,128,-1.0
2,18064,4,1,64,2.4572820402681828
2,18064,4,2,64,2.533024176955223
2,18064,4,4,64,2.543167676776648
2,18064,4,4,128,4.585868213325739
2,18064,8,1,128,9.113050065934658
2,18064,8,4,64,5.111007019877434
2,18064,8,4,128,9.202839806675913
2,18064,16,1,64,9.94797283783555
2,18064,16,2,64,10.040291119366884
2,18064,16,2,128,17.97881070524454
2,18064,16,8,128,17.87145296111703
2,18064,32,2,64,19.884041976183653
2,18064,32,4,64,19.65409610420465
2,18064,32,8,64,19.757581874728203
2,18064,64,1,64,38.95335271954536
2,18064,64,2,128,70.94080280512571
2,18064,64,8,128,71.11395103856921
2,18064,128,2,64,77.35827285796404
2,18064,128,4,128,140.57031087577343
2,18671,8,8,128,9.547151159495115
2,18671,16,2,64,10.628435760736464
2,18671,16,4,64,10.559829883277416
2,18671,16,8,64,10.568150319159033
2,18671,32,1,64,21.02577406913042
2,18671,32,4,64,21.005422808229923
2,18671,32,8,128,38.17839734256268
2,18671,64,2,128,75.71521122008562
2,18671,128,1,64,82.01223611831665
2,18671,128,4,64,82.28090032935143
2,18671,128,8,64,82.5293748639524
2,20042,8,1,128,11.26000378280878
2,20042,8,4,128,11.251172050833702
2,20042,16,1,64,12.278794776648285
2,20042,16,2,128,22.196912206709385
2,20042,16,8,128,22.080755326896902
2,20042,32,2,128,44.02464907616377
2,20042,64,1,64,47.938887029886246
2,20042,64,4,64,48.199072014540434
2,20042,64,8,64,48.27468702569604
2,20042,128,1,128,172.27626265957952
2,20042,128,8,128,172.64268593862653
2,20397,32,2,128,45.62614532187581
2,20397,64,1,64,50.10932870209217
2,20397,64,4,64,50.08081719279289
2,20397,64,8,128,90.2718030847609
2,20397,128,2,128,178.23844915255904
2,27472,2,1,64,3.015379887074232
2,27472,2,1,128,5.295034032315016
2,27472,2,2,64,2.988309133797884
2,27472,2,2,128,5.345593206584454
2,27472,2,4,64,-1.0
2,27472,2,4,128,-1.0
2,27472,2,8,64,-1.0
2,27472,2,8,128,-1.0
2,27472,4,1,64,5.838669370859861
2,27472,4,1,128,10.769615881145
2,27472,4,2,64,5.993769038468599
2,27472,4,2,128,10.657650884240866
2,27472,4,4,128,10.65921876579523
2,27472,8,1,128,20.658710971474648
2,27472,8,4,128,20.58037696406245
2,27472,16,1,128,40.75151588767767
2,27472,16,8,64,22.812161128968
2,27472,32,1,128,80.39202122017741
2,27472,32,8,64,44.66539900749922
2,27472,64,1,128,159.94565282016993
2,27472,64,8,128,161.8295731022954
2,27472,128,2,128,313.31886211410165
2,28451,2,1,64,3.222765866667032
2,28451,2,1,128,5.619922187179327
2,28451,2,2,64,3.152112010866404
2,28451,2,2,128,5.651121027767658
2,28451,2,4,64,-1.0
2,28451,2,4,128,-1.0
2,28451,2,8,64,-1.0
2,28451,2,8,128,-1.0
2,28451,4,1,64,6.248225923627615
2,28451,4,1,128,11.171142105013132
2,28451,4,2,64,6.229858845472336
2,28451,4,2,128,11.217508930712938
2,28451,4,4,64,6.244001910090447
2,28451,4,4,128,11.267779860645533
2,28451,4,8,64,-1.0
2,28451,4,8,128,-1.0
2,28451,8,1,64,12.33076024800539
2,28451,8,1,128,22.452584002166983
2,28451,8,4,64,12.52432307228446
2,28451,8,4,128,22.465511690825224
2,28451,16,1,128,44.15997210890055
2,28451,16,4,128,44.023782946169376
2,28451,32,1,128,87.55849115550518
2,28451,32,8,64,48.15011005848646
2,28451,64,1,128,173.48441388458014
2,28451,64,8,128,173.14355866983533
2,28451,128,2,128,334.20771081000566
2,32768,2,1,64,4.058073740452528
2,32768,2,1,128,7.463426794856787
2,32768,2,2,64,4.033881705254316
2,32768,2,2,128,7.421732414513826
2,32768,2,4,64,-1.0
2,32768,2,4,128,-1.0
2,32768,2,8,64,-1.0
2,32768,2,8,128,-1.0
2,32768,4,1,64,8.087859954684973
2,32768,4,1,128,14.840200077742338
2,32768,4,2,64,8.033588994294405
2,32768,4,2,128,14.827657025307415
2,32768,4,4,64,8.147186134010553
2,32768,4,4,128,14.800617936998606
2,32768,4,8,64,-1.0
2,32768,4,8,128,-1.0
2,32768,8,1,64,16.236837953329086
2,32768,8,2,64,16.169960144907236
2,32768,8,4,64,16.126983799040318
2,32768,8,8,128,29.69412924721837
2,32768,16,2,64,32.1910260245204
2,32768,16,4,64,32.22491266205907
2,32768,16,8,64,32.24244900047779
2,32768,32,1,128,116.29149224609137
2,32768,32,8,64,64.06279606744647
2,32768,64,1,128,224.60958594456315
2,32768,64,8,128,226.40303801745176
2,32768,128,2,128,444.0235449001193
2,33745,2,1,64,4.406385123729706
2,33745,2,1,128,7.6876450330019
2,33745,2,2,64,4.252980928868055
2,33745,2,2,128,7.723964750766754
2,33745,2,4,64,-1.0
2,33745,2,4,128,-1.0
2,33745,2,8,64,-1.0
2,33745,2,8,128,-1.0
2,33745,4,1,64,8.515719790011644
2,33745,4,1,128,15.392377972602844
2,33745,4,2,64,8.493033237755299
2,33745,4,2,128,15.67377895116806
2,33745,4,4,64,8.626565802842379
2,33745,4,4,128,15.428122133016586
2,33745,4,8,64,-1.0
2,33745,4,8,128,-1.0
2,33745,8,1,64,16.961426939815283
2,33745,8,1,128,30.885683372616768
2,33745,8,2,128,30.89249785989523
2,33745,8,8,128,30.926737934350967
2,33745,16,2,64,34.25017325207591
2,33745,16,4,64,34.163102973252535
2,33745,16,8,64,34.099936950951815
2,33745,32,1,128,122.71059025079012
2,33745,32,8,64,67.98259913921356
2,33745,64,1,128,240.12937769293785
2,33745,64,8,64,133.23291577398777
2,33745,128,1,128,467.98028284683824
2,33745,128,8,128,468.6670806258917
2,33810,32,2,64,67.56072212010622
2,33810,32,4,128,122.29424901306628
2,33810,64,2,64,134.51160304248333
2,33810,64,4,128,239.79309806600213
2,33810,128,2,64,266.97442727163434
2,33810,128,4,128,472.0609472133219
2,35617,8,8,64,19.00220708921552
2,35617,16,1,64,38.33525301888585
2,35617,16,2,128,68.27414408326149
2,35617,16,8,128,68.23257729411125
2,35617,32,2,128,135.17760206013918
2,35617,64,1,64,149.07331392169
2,35617,64,4,64,148.58916727826
2,35617,64,8,128,262.3931020498276
2,35617,128,2,128,522.6661306805909
2,35839,2,1,64,5.103039089590311
2,35839,2,1,128,9.10869799554348
2,35839,2,2,64,4.98710572719574
2,35839,2,2,128,9.013114962726831
2,35839,2,4,64,-1.0
2,35839,2,4,128,-1.0
2,35839,2,8,64,-1.0
2,35839,2,8,128,-1.0
2,35839,4,1,64,9.543086867779492
2,35839,4,1,128,17.325065564364195
2,35839,4,2,64,9.582380764186382
2,35839,4,2,128,17.28797797113657
2,35839,4,4,64,9.555247146636248
2,35839,4,4,128,17.321384977549314
2,35839,4,8,64,-1.0
2,35839,4,8,128,-1.0
2,35839,8,1,64,18.989183008670807
2,35839,8,1,128,34.56907579675317
2,35839,8,2,64,19.35275783762336
2,35839,8,4,64,19.20809037983417
2,35839,8,4,128,34.75668793544173
2,35839,16,1,128,68.70437227189541
2,35839,16,4,128,69.35955490916967
2,35839,32,1,128,137.07780791446567
2,35839,32,8,64,76.52078196406364
2,35839,64,1,128,269.02451273053885
2,35839,64,8,128,265.956302639097
2,35839,128,2,128,526.0404031723738
2,39933,2,1,64,6.324318703263998
2,39933,2,1,128,11.16067823022604
2,39933,2,2,64,6.22016191482544
2,39933,2,2,128,11.16800494492054
2,39933,2,4,64,-1.0
2,39933,2,4,128,-1.0
2,39933,2,8,64,-1.0
2,39933,2,8,128,-1.0
2,39933,4,1,64,11.85845211148262
2,39933,4,1,128,21.71445870772004
2,39933,4,2,64,11.960593052208424
2,39933,4,2,128,21.44038490951061
2,39933,4,4,64,11.918929871171713
2,39933,4,4,128,21.961459890007973
2,39933,4,8,64,-1.0
2,39933,4,8,128,-1.0
2,39933,8,1,64,23.861826863139868
2,39933,8,1,128,42.96284820884466
2,39933,8,4,128,43.17929036915302
2,39933,16,1,64,47.762406058609486
2,39933,16,2,128,85.19886620342731
2,39933,16,8,128,85.30779089778662
2,39933,32,2,128,170.53641704842448
2,39933,64,1,64,185.63846591860056
2,39933,64,4,64,185.86978781968355
2,39933,64,8,64,185.8417452313006
2,39933,128,1,128,653.1561836600304
2,39933,128,8,128,654.172285925597
2,40392,32,2,128,173.8237151876092
2,40392,64,1,64,190.21414685994387
2,40392,64,4,64,190.7724691554904
2,40392,64,8,64,190.59880916029212
2,40392,128,1,128,669.4733058102429
2,40392,128,8,64,379.3648877181113
2,46594,8,2,64,32.398504205048084
2,46594,8,2,128,58.00034990534186
2,46594,8,8,128,58.939430862665176
2,46594,16,2,64,64.31180611252785
2,46594,16,4,64,64.6244059316814
2,46594,16,8,64,64.43257071077824
2,46594,32,2,64,128.89896426349878
2,46594,32,4,128,232.64160891994837
2,46594,64,2,64,254.62396116927263
2,46594,64,4,128,452.8003339655697
2,46594,128,2,64,505.5223861709237
2,46594,128,4,128,886.1341420561075
2,49328,8,4,64,36.37197194620967
2,49328,8,8,64,36.44480323418975
2,49328,16,1,64,72.05183524638414
2,49328,16,2,128,128.8290498778224
2,49328,16,8,128,129.63146064430475
2,49328,32,2,128,255.29825408011675
2,49328,64,1,64,282.5829698704183
2,49328,64,4,64,283.5903358645737
2,49328,64,8,64,283.1415790133178
2,49328,128,1,128,991.4766098372638
2,49328,128,8,128,997.8281613439322
2,50639,32,2,64,149.84588604420424
2,50639,32,4,128,267.5831150263548
2,50639,64,2,64,298.1549776159227
2,50639,64,4,128,529.0058460086584
2,50639,128,2,64,593.2501899078488
2,50639,128,4,128,1052.4041573517025
2,52118,8,8,128,72.90335418656468
2,52118,16,2,64,80.0490602850914
2,52118,16,4,64,80.48245590180159
2,52118,16,8,64,80.35769127309322
2,52118,32,1,64,159.0350097976625
2,52118,32,4,64,159.1792688705027
2,52118,32,8,128,282.72406896576285
2,52118,64,2,128,558.2231408916414
2,52118,128,1,64,631.0885492712259
2,52118,128,4,64,629.4465153478086
2,52118,128,8,64,630.5342959240079
2,57039,8,1,128,87.03653793781996
2,57039,8,4,64,48.47089480608702
2,57039,8,8,64,48.63809095695615
2,57039,16,1,128,171.52363527566197
2,57039,16,4,128,170.51546880975366
2,57039,32,1,64,189.8159058764577
2,57039,32,4,64,189.7185961715877
2,57039,32,8,128,337.38504629582167
2,57039,64,2,128,667.7347202785313
2,57039,128,1,64,752.6104799471796
2,57039,128,4,64,752.8786649927497
2,57039,128,8,128,1332.2555366903543
2,62003,32,1,64,223.9874843508005
2,62003,32,4,64,224.11544900387528
2,62003,32,8,128,396.7012008652091
2,62003,64,2,128,786.793194245547
2,62003,128,1,64,890.2326729148626
2,62003,128,4,64,891.0542819648981
2,62003,128,8,128,1569.0509458072484
2,65536,32,2,64,249.20514598488808
2,65536,32,4,128,443.7409383244813
2,65536,64,2,64,498.0886038392782
2,65536,64,4,128,883.6774290539324
2,65536,128,2,64,991.6877862997352
2,65536,128,4,128,1762.8930532373488
2,65962,8,4,128,115.95546174794436
2,65962,16,1,128,229.02984591200948
2,65962,16,4,128,225.90106213465333
2,65962,32,1,128,447.5048817694187
2,65962,32,8,64,252.6057562790811
2,65962,64,1,128,891.7689193040133
2,65962,64,8,128,893.003799021244
2,65962,128,2,128,1782.257097773254
2,67276,2,1,64,16.944110859185457
2,67276,2,1,128,30.67159885540605
2,67276,2,2,64,16.810640692710876
2,67276,2,2,128,30.33410385251045
2,67276,2,4,64,-1.0
2,67276,2,4,128,-1.0
2,67276,2,8,64,-1.0
2,67276,2,8,128,-1.0
2,67276,4,1,64,33.53168489411473
2,67276,4,1,128,59.95811289176345
2,67276,4,2,64,33.44384767115116
2,67276,4,2,128,60.3234157897532
2,67276,4,4,64,33.45427894964814
2,67276,4,4,128,60.8220910653472
2,67276,4,8,64,-1.0
2,67276,4,8,128,-1.0
2,67276,8,1,64,66.55010534450412
2,67276,8,1,128,120.3397992067039
2,67276,8,2,64,66.68462883681059
2,67276,8,4,64,66.33058981969953
2,67276,8,4,128,120.03865465521812
2,67276,16,1,128,233.94425120204687
2,67276,16,4,128,233.94825495779517
2,67276,32,1,128,463.7387278489769
2,67276,32,8,128,464.9810963310301
2,67276,64,2,128,922.9986257851124
2,67276,128,1,64,1045.8544963039458
2,67276,128,4,64,1045.829247683287
2,67276,128,8,64,1045.6207022070885
2,76000,8,1,128,152.09475625306368
2,76000,8,4,64,84.7886586561799
2,76000,8,8,64,85.3960681706667
2,76000,16,1,64,168.1974190287292
2,76000,16,2,128,295.93577003106475
2,76000,16,8,128,299.1786953061819
2,76000,32,2,128,592.2779920510948
2,76000,64,1,64,665.5347212217748
2,76000,64,4,64,666.5613539516926
2,76000,64,8,64,665.5642916448414
2,76000,128,1,128,2360.108114313334
2,76000,128,8,128,2359.085374046117
2,78568,32,2,64,356.53230315074325
2,78568,32,4,128,635.1204141974449
2,78568,64,2,64,713.13606062904
2,78568,64,4,128,1264.7591140121222
2,78568,128,2,64,1426.6232149675488
2,78568,128,4,128,2520.6552809104323
2,79983,8,8,128,169.31005101650953
2,79983,16,2,64,186.4864779636264
2,79983,16,4,64,186.7086156271398
2,79983,16,8,64,186.78080616518852
2,79983,32,1,64,371.64505291730165
2,79983,32,4,64,371.1767122149468
2,79983,32,8,128,659.1597707010806
2,79983,64,2,128,1320.2848141081631
2,79983,128,1,64,1479.2021601460874
2,79983,128,4,64,1478.6086766980588
2,79983,128,8,64,1478.786143939942
2,83747,8,2,64,103.04542491212489
2,83747,8,2,128,183.32832865417004
2,83747,8,8,128,183.42541391029957
2,83747,16,2,64,204.54695308580995
2,83747,16,4,64,204.55613685771823
2,83747,16,8,64,204.51773796230555
2,83747,32,1,64,408.24250411242247
2,83747,32,4,64,406.8786362186074
2,83747,32,8,128,721.0896918550134
2,83747,64,2,128,1433.3838615566492
2,83747,128,1,64,1623.5286709852517
2,83747,128,4,64,1623.0372921563685
2,83747,128,8,64,1622.8953353129327
2,83768,8,2,64,103.55075914412735
2,83768,8,4,64,103.31645980477332
2,83768,8,8,128,183.001141063869
2,83768,16,2,64,204.3319228105247
2,83768,16,4,64,204.3679230846465
2,83768,16,8,64,204.49947100132704
2,83768,32,1,64,406.7224240861833
2,83768,32,4,64,405.5565618909896
2,83768,32,8,128,715.1232287287712
2,83768,64,2,128,1433.759808074683
2,83768,128,1,64,1621.9153120182457
2,83768,128,4,64,1622.823913116008
2,83768,128,8,64,1621.212497819215
2,87835,8,2,64,113.69449784979224
2,87835,8,4,64,113.55898156762125
2,87835,8,4,128,200.8703160099685
2,87835,16,1,128,396.9934582710266
2,87835,16,4,128,398.705349303782
2,87835,32,1,64,446.9692339189351
2,87835,32,4,64,447.3493532277644
2,87835,32,8,128,792.4544741399586
2,87835,64,2,128,1588.4270402602851
2,87835,128,1,64,1785.769579000771
2,87835,128,4,64,1786.8433753028512
2,87835,128,8,64,1785.8730959706008
2,93030,8,2,64,126.37747498229146
2,93030,8,4,64,126.6471641138196
2,93030,8,8,64,126.75480917096138
2,93030,16,1,128,446.12877909094095
2,93030,16,4,128,445.71118894964457
2,93030,32,1,64,501.139482948929
2,93030,32,4,64,500.3655818291009
2,93030,32,8,128,885.3891943581402
2,93030,64,2,128,1772.9567238129675
2,93030,128,1,64,2000.74669579044
2,93030,128,4,64,1997.591353021562
2,93030,128,8,64,1999.138609971851
2,93233,8,2,128,225.5065119825304
2,93233,8,8,128,225.1951270736754
2,93233,16,2,64,252.45868926867843
2,93233,16,4,64,252.561598084867
2,93233,16,8,64,252.5775018148124
2,93233,32,1,64,505.0047351978719
2,93233,32,4,64,503.8306848146021
2,93233,32,8,128,891.7935183271766
2,93233,64,2,128,1782.1914879605174
2,93233,128,1,64,2011.9959241710603
2,93233,128,4,64,2010.4771801270545
2,93233,128,8,64,2011.476930230856
2,94976,8,1,128,241.19092989712956
2,94976,8,4,64,132.7666901051998
2,94976,8,8,64,132.194256875664
2,94976,16,1,128,468.5754920355976
2,94976,16,4,128,466.3931159302592
2,94976,32,1,64,521.8027732335031
2,94976,32,4,64,521.1478909477592
2,94976,32,8,128,926.6326986253262
2,94976,64,2,128,1851.9428381696343
2,94976,128,1,64,2080.489459913224
2,94976,128,4,64,2080.4663258604705
2,94976,128,8,64,2080.816107802093
2,101250,8,2,64,149.56754073500633
2,101250,8,2,128,264.2613798379898
2,101250,8,8,128,265.8512592315674
2,101250,16,2,64,297.92650509625673
2,101250,16,4,64,296.9163618981838
2,101250,16,8,64,298.08717872947454
2,101250,32,1,64,594.0416459925473
2,101250,32,4,64,594.5823043584824
2,101250,32,8,128,1058.198760729283
2,101250,64,2,128,2120.5635890364647
2,101250,128,1,64,2371.592042967677
2,101250,128,4,64,2371.7604549601674
2,101250,128,8,64,2371.592324692756
2,102318,8,2,128,270.43652534484863
2,102318,8,8,128,271.87952725216746
2,102318,16,2,64,303.9368540048599
2,102318,16,4,64,304.13908790796995
2,102318,16,8,64,304.0911220014096
2,102318,32,1,64,605.4569371044636
2,102318,32,4,64,605.5955891497433
2,102318,32,8,128,1075.5078881047666
2,102318,64,2,128,2151.546707842499
2,102318,128,1,64,2420.1876618899405
2,102318,128,4,64,2418.720187153667
2,102318,128,8,64,2419.081105850637
2,104155,8,2,64,158.64634281024337
2,104155,8,2,128,281.83856001123786
2,104155,8,8,128,283.1075191497803
2,104155,16,2,64,315.9803356975317
2,104155,16,4,64,314.27772296592593
2,104155,16,8,64,315.0560720823705
2,104155,32,1,64,627.7157892473042
2,104155,32,4,64,627.2195461206138
2,104155,32,8,128,1115.8769032917917
2,104155,64,2,128,2233.192649204284
2,104155,128,1,64,2506.4276419579983
2,104155,128,4,64,2506.765154190361
2,104155,128,8,64,2506.1806570738554
2,104990,8,2,128,284.95960403233767
2,104990,8,4,128,289.24595890566707
2,104990,16,1,128,567.8794849663973
2,104990,16,4,128,567.8555178456008
2,104990,32,1,128,1134.9796620197594
2,104990,32,8,64,637.663303874433
2,104990,64,1,128,2279.8168398439884
2,104990,64,8,64,1274.414470884949
2,104990,128,1,128,4542.444467078894
2,104990,128,8,128,4554.78395614773
2,108127,32,2,64,675.5864657461643
2,108127,32,4,128,1203.2426516525447
2,108127,64,2,64,1351.0286868549883
2,108127,64,4,128,2404.1470931842923
2,108127,128,2,64,2701.712100300938
2,108127,128,4,128,4827.40296702832
2,111290,8,8,64,180.71396881714463
2,111290,16,1,64,358.5852268151939
2,111290,16,2,128,637.2637287713587
2,111290,16,8,128,634.7490418702364
2,111290,32,2,128,1266.5875982493162
2,111290,64,1,64,1431.2808820977807
2,111290,64,4,64,1430.712095927447
2,111290,64,8,64,1430.9990322217343
2,111290,128,1,128,5115.530782844871
2,111290,128,8,64,2862.3653980903327
2,111499,8,4,64,181.5138780511916
2,111499,8,4,128,320.3204730525613
2,111499,16,1,128,640.0864343158901
2,111499,16,4,128,638.9841581694782
2,111499,32,1,128,1275.3962217830122
2,111499,32,8,64,719.347620382905
2,111499,64,1,128,2563.2856250740588
2,111499,64,8,64,1438.357938081026
2,111499,128,1,128,5141.98145410046
2,111499,128,8,128,5144.5407490246
2,112462,32,2,128,1296.0380781441927
2,112462,64,1,64,1461.9821710512042
2,112462,64,4,64,1460.393125191331
2,112462,64,8,64,1461.288909893483
2,112462,128,1,128,5214.879923965782
